testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,datausenotes
sediment,6A22661F-294A-4002-8931-42F8E2D88B18,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB002S),LSB002S,Bays and Harbors,37.47912655,-122.0779838,nad83,2014/08/05,12:06:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG194499,L192555-12-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,18.1865,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,2014/08/05,EPA 3545_3640A_3611B,2014/09/02,2014/09/25,1,,EBMUD,EBMUD,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,053E7968-1549-4C3E-9B1C-EFAD8DCBE96C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB046S),LSB046S,Bays and Harbors,37.47332,-122.07771,nad83,2014/08/05,09:39:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG194558,L192555-14-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,18.9397,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,2014/08/05,EPA 3545_3640A_3611B,2014/09/22,2014/10/06,1,,EBMUD,EBMUD,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,EBD12F77-25C6-4F92-A67E-483249A5EFB0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (SPB098S),SPB098S,Bays and Harbors,38.03669,-122.32638,nad83,2014/08/11,11:26:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG194558,L192555-23-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,19.8666,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,2014/08/11,EPA 3545_3640A_3611B,2014/09/22,2014/10/06,1,,EBMUD,EBMUD,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,8E852C44-5B53-4DA6-BF64-9E2A6BA5DF81,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2014 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,2014/08/05,10:09:00,OpenWater1,5,cm,Integrated,"1","1",EBMUD_WG194499,L192555-1-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,19.9489,,,=,"NBC,NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Subsurface,FieldFrozen,2014/08/05,EPA 3545_3640A_3611B,2014/09/02,2014/09/24,1,,EBMUD,EBMUD,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,61C041DD-E4CE-4DBF-98D8-A7B681FBD4CA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2018 RMP Status and Trends,RMP,AMS-CA,Central Bay (CB100S),CB100S,Bays and Harbors,37.77595,-122.3296,nad83,2014/08/06,11:59:00,OpenWater1,5,cm,HistM,"1","1",WG67157-AXYS,L29946-36,sediment,AXYS MLA-010 Rev 12 Hexane-Acetone Extraction,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.7417,,,=,"NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2014/08/06,AXYS MLA-010 Rev 12 Hexane-Acetone Extraction,2019/03/01,2019/03/19,1,,SGS AXYS,SGS AXYS,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,DBB150DB-A6C4-49AF-ACCE-FD72E29BBB79,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2018 RMP Status and Trends,RMP,AMS-CA,South Bay (SB110S),SB110S,Bays and Harbors,37.54745,-122.17317,nad83,2014/08/05,14:36:00,OpenWater1,5,cm,HistM,"1","1",WG67157-AXYS,L29946-32,sediment,AXYS MLA-010 Rev 12 Hexane-Acetone Extraction,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.9474,,,=,"NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2014/08/05,AXYS MLA-010 Rev 12 Hexane-Acetone Extraction,2019/03/01,2019/03/19,1,,SGS AXYS,SGS AXYS,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6DDBFA80-D060-4A0F-BA6F-E453D42C9515,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2018 RMP Status and Trends,RMP,AMS-CA,Lower South Bay (LSB046S),LSB046S,Bays and Harbors,37.47332,-122.07771,nad83,2014/08/05,09:39:00,OpenWater1,5,cm,HistM,"1","1",WG67157-AXYS,L29946-34,sediment,AXYS MLA-010 Rev 12 Hexane-Acetone Extraction,Sum of 40 PCBs (SFEI),Total,ug/kg dw,16.6929,,,=,"NMDL,NRL","VLC,VMD",Qual,Sed_Grab,Mod. Van Veen Grab (0.1m2),Not Applicable,FieldFrozen,2014/08/05,AXYS MLA-010 Rev 12 Hexane-Acetone Extraction,2019/03/01,2019/03/19,1,,SGS AXYS,SGS AXYS,A,"some blank contamination, accuracy, and precision issues",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,983142C5-851A-4495-B8AB-C8D70D5A2459,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB46,Bays and Harbors,37.899036,-122.325568,wgs84,2015/09/14,10:51:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-37 W (A),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.56804,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/17,AXYS MLA-010 Rev 11,2016/07/04,2016/07/27,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,C881D79A-9A48-4FDF-BF35-5D2105E64E1F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB46,Bays and Harbors,37.899036,-122.325568,wgs84,2015/09/14,10:51:00,"Intertidal, MudFlat",5,cm,Integrated,"1","2",WG55709-AXYS,WG55709-104 W (DUP L25298-37),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.57561,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/17,AXYS MLA-010 Rev 11,2016/07/04,2016/07/27,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,426997A0-9935-4DCF-BB6F-10E780026B62,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB52,Bays and Harbors,37.750125,-122.247018,wgs84,2015/09/02,13:17:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-41,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.69346,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/04,AXYS MLA-010 Rev 11,2016/07/04,2016/07/20,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D0566D07-364F-4F79-92ED-654FE572EC4F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB36,Bays and Harbors,37.755244,-122.255425,wgs84,2015/09/02,12:48:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-29,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.27993,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/04,AXYS MLA-010 Rev 11,2016/07/04,2016/07/19,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D1DA09CE-1472-40F1-8642-A003A3912ED6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB04,Bays and Harbors,37.767614,-122.277808,wgs84,2015/09/02,14:51:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55616-AXYS,L25298-4 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.27306,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/04,AXYS MLA-010 Rev 11,2016/06/21,2016/07/25,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,C2301AEE-C2C4-4792-BDC3-E27829B20393,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB38,Bays and Harbors,37.901622,-122.377097,wgs84,2015/07/29,11:09:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-31 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.21941,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/07/04,2016/08/17,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,AD5A6656-21EC-4092-84D2-3B95786842AA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB12,Bays and Harbors,37.748919,-122.244206,wgs84,2015/09/02,13:41:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55616-AXYS,L25298-7 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.7796,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/04,AXYS MLA-010 Rev 11,2016/06/21,2016/07/26,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,92B5E975-B524-4EAB-AD4E-5BD56E8935AC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB23,Bays and Harbors,37.886034,-122.475494,wgs84,2015/07/27,12:54:00,"Intertidal, Mudflat",5,cm,Integrated,"1","2",WG55660-AXYS,WG55660-103  (DUP L25298-16),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.8579,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/21,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,E230E4AC-0638-428E-B5F9-C787C7709B54,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB23,Bays and Harbors,37.886034,-122.475494,wgs84,2015/07/27,12:54:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-16  (A),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.0132,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/21,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,8B482DDD-84D8-4FC4-8A77-C32AD0782D78,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB45,Bays and Harbors,37.943148,-122.411946,wgs84,2015/07/28,14:38:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-36 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.0767,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/07/04,2016/08/25,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D7A9CF6F-449B-4EBA-B7E0-0FB8D9C27E1C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB26,Bays and Harbors,37.929034,-122.399457,wgs84,2015/07/29,10:18:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-19 i,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.7625,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/26,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,9F561BD9-99E8-4534-84D3-ABBEF408F4FF,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB19,Bays and Harbors,37.867506,-122.467395,wgs84,2015/07/27,11:06:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55616-AXYS,L25298-12 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.4206,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/21,2016/07/26,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,43E9F005-994D-419D-B049-2343F4535ACA,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB34,Bays and Harbors,37.966809,-122.494303,wgs84,2015/07/27,15:20:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-28,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.4298,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/22,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,D1BA47BA-51D9-48B5-ACC2-9507ACB20DB3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB25,Bays and Harbors,37.929527,-122.499415,wgs84,2015/07/29,12:45:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-18,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.5956,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/21,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,48CB8059-78E8-468B-9BD4-7F105295B4E5,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB22,Bays and Harbors,37.940228,-122.499832,wgs84,2015/07/29,14:14:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-15,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,9.2557,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/21,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,55E9C3E7-B804-443D-852D-32FC5016C4D0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB42,Bays and Harbors,37.905501,-122.332335,wgs84,2015/09/14,10:16:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-33  (A),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,9.5315,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/17,AXYS MLA-010 Rev 11,2016/07/04,2016/07/19,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,F25089E6-C150-4840-8EC1-11595E2E86C3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB31,Bays and Harbors,37.794937,-122.288496,wgs84,2015/09/14,14:47:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-24 i,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.9217,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/17,AXYS MLA-010 Rev 11,2016/06/27,2016/07/27,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,78CBAE2F-9C28-4751-BFF7-CB4558A3F06C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB39,Bays and Harbors,37.875809,-122.507246,wgs84,2015/07/27,12:06:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-32 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.4927,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/07/04,2016/08/17,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,77BE1191-72A0-497E-97BB-26CD3A87ACD6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB10,Bays and Harbors,37.906718,-122.346692,wgs84,2015/07/28,15:48:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55616-AXYS,L25298-6 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.3636,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/21,2016/07/25,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,346F0249-AC2B-4808-ABCA-82B72F40F8C6,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB42,Bays and Harbors,37.905501,-122.332335,wgs84,2015/09/14,10:16:00,"Intertidal, MudFlat",5,cm,Integrated,"1","2",WG55709-AXYS,WG55709-103  (DUP L25298-33),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.58042,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/17,AXYS MLA-010 Rev 11,2016/07/04,2016/07/19,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,8B1FC306-2849-4874-9347-A7D82667A7F9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB29,Bays and Harbors,37.91195,-122.473718,wgs84,2015/07/29,13:28:00,"Intertidal, Mudflat",5,cm,Integrated,"1","1",WG55660-AXYS,L25298-22 i,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,13.7247,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/07/31,AXYS MLA-010 Rev 11,2016/06/27,2016/07/27,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,BB8790A6-8551-4909-8D92-A35D2B580A3B,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB01,Bays and Harbors,37.722188,-122.382351,wgs84,2015/08/21,07:43:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG56458-AXYS,L25298-1 R2 (A),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,14.8309,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/08/24,AXYS MLA-010 Rev 11,2016/09/12,2016/09/22,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,F43EC201-214F-482B-B753-15A9DA2ED64A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB01,Bays and Harbors,37.722188,-122.382351,wgs84,2015/08/21,07:43:00,"Intertidal, MudFlat",5,cm,Integrated,"1","2",WG56458-AXYS,WG56458-103  (DUP L25298-1),sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,15.7506,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/08/24,AXYS MLA-010 Rev 11,2016/09/12,2016/09/22,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,4A164F7E-8214-48B3-8DED-488DCEBB6947,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Margins,2015 RMP Margins Special Study,RMP,MPSL-MLML,SF Bay RMP - Central Bay MP,CB43,Bays and Harbors,37.829205,-122.309408,wgs84,2015/09/01,12:44:00,"Intertidal, MudFlat",5,cm,Integrated,"1","1",WG55709-AXYS,L25298-34 W,sediment,AXYS MLA-010 Rev 11,Sum of 40 PCBs (SFEI),Total,ug/kg dw,15.7991,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Qual,Sed_Grab,"scoop, polyethylene",Not Applicable,LabFrozen,2015/09/04,AXYS MLA-010 Rev 11,2016/07/04,2016/08/24,1,,AXYS,AXYS,A,"blank contamination, recovery/precision issues on minor congeners",http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
